zhetvariat_12_yovkov_0040|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0040.wav|закъснял си чумак говори той закъснял си защо отвръща чумакът и пули наивните си добродушни очи потрепахме себе братко да извадим колелото ако беше дошъл по рано нямаше нужда от винч щеше да го дигнеш сам
zhetvariat_12_yovkov_0041|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0041.wav|гръмна висок смях чумагът поклаща недоволно глава чудя се да се разсърди ли или не но захваща да се смее и той
zhetvariat_12_yovkov_0042|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0042.wav|почивката беше свършена приготвиха се да тръгнат отново отеглиха първият чифт вълове изкривените чифгари се изправиха и обтегнаха всички впрягове стъпиха в пътя
zhetvariat_12_yovkov_0043|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0043.wav|след това размахаха дългите къмшици не удряха но само заплашваха с тях и още повече викаха с вкопани в земята нозе с обтегнати шии с почти прегнати на две тела въловете напрегнаха всичките си сили поколебаха се секунда две в усилията си най после тежката желязна маса се поклати и тръгна
zhetvariat_12_yovkov_0044|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0044.wav|много полеко потегли бъдозата
zhetvariat_12_yovkov_0045|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0045.wav|всички усилия като че бяха необходими само в началото
zhetvariat_12_yovkov_0046|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0046.wav|тръгна след тях и голямата навалица от посрещачие
zhetvariat_12_yovkov_0047|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0047.wav|изведнъж това съвсем случайно придружаване без някой да го урежда нарочно се превърна в тържествено и шумно шествие
zhetvariat_12_yovkov_0048|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0048.wav|кой знае кому беше дошло на ум да го накара но отгоре на самия локомобил се покачи ганю биволарят въсед на голямата машина като кон и наду там гайдата си
zhetvariat_12_yovkov_0050|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0050.wav|във удушевлението в множеството растеше децата тичаха и крещяха наоколо ганю продължаваше да свире отгоре на локомобила момите се наредиха заловиха се под ръка и запяха
zhetvariat_12_yovkov_0051|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0051.wav|те подхванаха същите тия песни които пееха когато се връщаха от жетва или пък като зълви придружаваха някои невяста по назад идеха мъжете те продължаваха разговорите си но в жестовите им имаше сега повече живост и една особена тържественост стоеше на лицата им
zhetvariat_12_yovkov_0053|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0053.wav|всички го поздравляваха навсяка да виждаше усмихнати приятелски лица някои му викаха нещо но като не се чуваше показваха му машините и ганя с гайдата
zhetvariat_12_yovkov_0054|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0054.wav|радулов се махаше с шапката си
zhetvariat_12_yovkov_0055|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0055.wav|двете машини преминаха през село и влязоха в двора на вълчана тук те щяха да останат докато дойдеше време за вършитба
zhetvariat_12_yovkov_0056|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0056.wav|разпрегнаха воловете извадиха нови зелени брезенти и грежливо покриха с тях локомобила и бътозата
zhetvariat_12_yovkov_0057|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0057.wav|вълчан с по старите селини влезе в къщи а жела за смяна и зарадване както прилича на всяка ступанка тръгна из двора да почерпи сракия у ния от мъжете които бяха работили около машините
zhetvariat_12_yovkov_0058|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0058.wav|след нея вървеше мита за да й помага и гдето бяха те там се вдигаше глъчка и смях
zhetvariat_12_yovkov_0059|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0059.wav|никой не искаше да си ходи и хорото на место да стане като други път намегданя при черквата извисе и се залюля тука
zhetvariat_12_yovkov_0060|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0060.wav|събрало се беше цяло село толкова хора и такова хоро не е имало в къщата на вълчана дори и тогава когато той е подигал тежки сватби за да жени синове и дъщери
zhetvariat_12_yovkov_0061|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0061.wav|край на глава дванадесет та
zhetvariat_12_yovkov_0062|Euthymius/reaper_0806_librivox/wavs/zhetvariat_12_yovkov_0062.wav|този запис е обществено достоянни
zhetvariat_13_yovkov_0000|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0000.wav|же тварят глава тринадесет
zhetvariat_13_yovkov_0002|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0002.wav|жетварет повестот урдания овков глава тринадесет
zhetvariat_13_yovkov_0004|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0004.wav|тази вършачка също ще помогне много на селото поп дочо и вълчан заслужават всяка похвала за където те изалягат и си грижат за общите работи
zhetvariat_13_yovkov_0005|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0005.wav|наистина вълчан зле се е смразил с добривия син не е и прав но никой не може да отрече че в много други случаи той показва милозливо сърце помага и услужва с каквото може а бог държи точна сметка не само за лошото но и за доброто той е който ще ни съди заключив ума си поп стефан погледна още веднъж към веселата навалица в двора на вълчана и тръгна да си ходи
zhetvariat_13_yovkov_0006|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0006.wav|изведнъж му дойде на ум за иконата която вълчан искаше да подари на черквата
zhetvariat_13_yovkov_0007|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0007.wav|сега когато хората поимаха добрия път на сговора и на труда нямаше да бъде зле да обърнат очите си към бога ето най изгодното време да се направи някое подеяние да се разгласи посочи за пример
zhetvariat_13_yovkov_0008|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0008.wav|вълчан беше готов да створи това иконата от коле вече беше поръчена но дали е готова дали дядо нетко беше работил поне нещо
zhetvariat_13_yovkov_0010|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0010.wav|поп стефан мина покрай него без да му продума без да го погледне дори надя до нетко го забеляза опря пръсна челото си помисли и види се след като мъчително и бавно промянещо обхвана го изведнъж страшна ярост
zhetvariat_13_yovkov_0011|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0011.wav|черно капец завика той подирпоб стефана като се кандилкаше на сам нататък фарисей пьян съм на пьян съм какво ще ми направиш пия и ще пия
zhetvariat_13_yovkov_0012|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0012.wav|друг път поп стефан мина покрай кръчмата вътре беше дядо нетко пиян пак както всякога
zhetvariat_13_yovkov_0015|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0015.wav|отедалеч още той видя че вратата на килера беше отворена имаше изоти обуще и еднато яга беше подпряна до стената
zhetvariat_13_yovkov_0016|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0016.wav|иконописицата беше тук поп стефан надникна през прозореца но не може да види нищо заобиколи и мина към вратата повика покашли се никой не се обади тогава той прекрачи прага и влезе
zhetvariat_13_yovkov_0017|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0017.wav|но не успя и две крачки да направи и той се сепна спря се и остана като прекован на мястото си
zhetvariat_13_yovkov_0018|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0018.wav|насреща му изправена до стената стоеше голяма и съвсем нова икона
zhetvariat_13_yovkov_0019|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0019.wav|господи каква икона беше тя
zhetvariat_13_yovkov_0020|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0020.wav|всякаш не материален образ беше жив дух тайнствено някакво видение
zhetvariat_13_yovkov_0021|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0021.wav|иконата беше на иисуса христа тя беше голяма една от ония икони които се поставят от ляво или от дясно на царските двери
zhetvariat_13_yovkov_0022|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0022.wav|такава икона поп стефан виждаше за пръв път
zhetvariat_13_yovkov_0023|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0023.wav|те както беше изписана те беше пълно отклонени от всички правила и образци на черковната живопис
zhetvariat_13_yovkov_0024|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0024.wav|исус не седеше на трон в това царствено величие както ще седи в дени на славата си не беше и тъй както го представят други обкръжен от облаци или пък сред тежкия и безжизнен пейзаж на юдейската пустиня
zhetvariat_13_yovkov_0025|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0025.wav|иконата която гледаше поп стефан се виждаше съвсем друго два главни тона преобладаваха тука две големи петна преди всичко едно синьо и едно жълто виждаше се най напред високо и пространно небе което се снишаваше в мътна белизникава и прашна омара на горещ летен ден
zhetvariat_13_yovkov_0026|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0026.wav|и после една безкрайна жълта равнина под това небе равнина от озрели готови за жетва ниви из тия ниви вървеше исус
zhetvariat_13_yovkov_0027|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0027.wav|около него се растила и го окръжава златно море губи се и се топи в мъглявите даличини на хоризонта
zhetvariat_13_yovkov_0028|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0028.wav|но самата фигура на исуса е голяма и близо ясно се виждат преплетените стъбла и класове които закриват до някъде нозете му из жетата блещят алини макове и синя метличина
zhetvariat_13_yovkov_0029|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0029.wav|исус остава все пак високо над повърхността на нивите
zhetvariat_13_yovkov_0031|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0031.wav|исус благославяше обилния плод на земята благославяше и края на тежкият човешки труд
zhetvariat_13_yovkov_0032|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0032.wav|поп стефан не можеше да откъса очите си от тая икона забрави где се намира за какво беше дошъл най после той се съвзе и потърси с очи иконописеца
zhetvariat_13_yovkov_0033|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0033.wav|стаята като че нямаше никой невъобразим хаос царуваше навред
zhetvariat_13_yovkov_0034|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0034.wav|дъстчиният плод беше изкален и нечист шурупки от яйца гипсов прах парчета от сумпара рнд и триски се валяха на всяка стъпка
zhetvariat_13_yovkov_0035|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0035.wav|върху една мрямурна плоча бяха разтрити разноцветни буи лъщяха и листа от златен варак
zhetvariat_13_yovkov_0036|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0036.wav|четки от различна големина бяха натопени в очукан и смачкан съд
zhetvariat_13_yovkov_0037|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0037.wav|все пак от всичко най много бяха боите насипани в най чудновати съдове кафени филджани мидини черубки тъникийни кутии черепи от стомни и паници
zhetvariat_13_yovkov_0038|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0038.wav|всичко това беше разпръснато в най голямо безредие из таята един тучен хаван беше сложен на стола и до него няколко сухи кори хляб миришаше на лак безир и разни други масла
zhetvariat_13_yovkov_0039|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0039.wav|това беше неприветното жилище на беден човек и в същото време работилница в която се криеше непонятно и тънко изкуство сред безкрайната бъркотия на стаята иконата изглеждаше още по хубава по светла и по нова родена сякаш из околния хаос също тъй както слънцето се ражда из мрачините на нощта
zhetvariat_13_yovkov_0040|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0040.wav|но къде беше семейтик онописец
zhetvariat_13_yovkov_0041|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0041.wav|поп стефан го търсеше с очи и най после можеа да го намери с вид долеглото си дядо нетко стоеше гърбом към вратата
zhetvariat_13_yovkov_0042|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0042.wav|сянката която се събираше в той ъгъл и закачените отгоре дрехи още повече го закриваха подпрял глава с двете си ръце той унесено и неподвижно гледаше в иконата си не усещаше и не подозираше дори че при него е влязал чужд човек
zhetvariat_13_yovkov_0043|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0043.wav|нетко извика високо поп стефан сивата купчина от дрипи се раздвижи показа се едно лице сухо пръстено и жълто и към стария свещеник се устремиха две очи запалени и светли като въглени блождаещи и занесени като някой сумнъм бул
zhetvariat_13_yovkov_0044|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0044.wav|тие очи гледаха но сякаш не виждаха и не познаваха
zhetvariat_13_yovkov_0045|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0045.wav|нетко повтори поп стефан за чуден тук ли си
zhetvariat_13_yovkov_0046|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0046.wav|ела от чела
zhetvariat_13_yovkov_0047|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0047.wav|глухо и като че изпод земята се обади иконописецът
zhetvariat_13_yovkov_0048|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0048.wav|той се възви и без да промени в нещо позата си загледа се пак в иконата
zhetvariat_13_yovkov_0049|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0049.wav|поб стефан тръгна към него
zhetvariat_13_yovkov_0050|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0050.wav|штом чо стъпките му облизо до себе си я донетко отпусна ръцете си не без мъка откъсно че от иконата изстана почтително но мълчеливо и без усмивка той поздрави поб стефана и му целу на ръка
zhetvariat_13_yovkov_0051|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0051.wav|след това отново се загледа в иконата
zhetvariat_13_yovkov_0052|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0052.wav|та ти си свършил вече заговори радостно поп стефан аа
zhetvariat_13_yovkov_0053|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0053.wav|дядо нетко всякаш не чуваше и не разбираше какво му се говори той мълчаше всета й онесени вглебе на себе си голяма промяна беше станала у него отслабнал беше още повече набръчка на кожа висеше отдолу под братника му коя цял потреперваше като от треска
zhetvariat_13_yovkov_0054|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0054.wav|страдание и скръп имаше на лицето му поп стефан го изгледа загрижено и неспокойно
zhetvariat_13_yovkov_0055|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0055.wav|не т ко каза той и ми изглеждаш май добре да не си болен
zhetvariat_13_yovkov_0056|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0056.wav|не отче нищо не ми е здрав съм слава богу здрав съм ама и твърде добре не съм
zhetvariat_13_yovkov_0057|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0057.wav|пъп стефан беше си загледал пак в иконата и не го дочу
zhetvariat_13_yovkov_0058|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0058.wav|хубава е много е хубава повтаряше той
zhetvariat_13_yovkov_0059|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0059.wav|след това той се замисли помълча доста време и добави хубава е ама защо си я направил тъй не е като старата не е като други както съм ги виждал там исус е седнал държи евангелие или е прав но друго е а тук и тия ниви защо тъй си я изписал нетко
zhetvariat_13_yovkov_0060|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0060.wav|иконописицата обърна към него занесения си и блождаещ поглед
zhetvariat_13_yovkov_0061|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0061.wav|тъй го видях отче каза той
zhetvariat_13_yovkov_0062|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0062.wav|те и го видяли
zhetvariat_13_yovkov_0063|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0063.wav|кого
zhetvariat_13_yovkov_0064|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0064.wav|не е го отче видях го тъй както е на иконата както го гледаш ти сега тъй го видях
zhetvariat_13_yovkov_0065|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0065.wav|без да продума нещо поп стефан недовречиво погледна иконописица може наистина да е болен и да не знае какво говори
zhetvariat_13_yovkov_0066|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0066.wav|дядо нетко разбра учудването му е тихо с едно особено вълнение в гласа си повтори
zhetvariat_13_yovkov_0067|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0067.wav|видях го отче видях го те казвам
zhetvariat_13_yovkov_0068|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0068.wav|поп стефан не знаеше какво да каже
zhetvariat_13_yovkov_0069|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0069.wav|седни седни поткани го дядо нетко не ме гледай тъй нито съм луд нито съм пиян седни ще ти разкажа всичко
zhetvariat_13_yovkov_0070|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0070.wav|той седна на леглото си поп стефан на стола
zhetvariat_13_yovkov_0071|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0071.wav|и двамата гледаха иконата
zhetvariat_13_yovkov_0072|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0072.wav|слънцето засядаше и меки златисти лъчи пълниха стаята
zhetvariat_13_yovkov_0073|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0073.wav|още по живо и по ясно сега изпъкваше образът на исуса излизаше сякаш из рамките на дъската възставаше пред тях като безплатно и светло видение
zhetvariat_13_yovkov_0074|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0074.wav|загледан в него дядо нетко заговори тихо почти шепнеш ката
zhetvariat_13_yovkov_0075|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0075.wav|като често се спираше било отвълнение било да си почине
zhetvariat_13_yovkov_0077|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0077.wav|разболях се от мъка вече отче разказваше той идеше ми да умра една вечер лежах я и тука болен бях цял в огън и треска сън не ми идеше обръщах се ту на една ту на друга страна като че бях легнал на тръни и на куприва и какво ни премислих
zhetvariat_13_yovkov_0078|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0078.wav|мъчно ми беше отче мъчно ми беше за себе си без дом без свой ейта и сами че ки отритнат никой не те приглежда никой добра дума ни ти казва все хули все една отрова само
zhetvariat_13_yovkov_0079|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0079.wav|лоши лоши сме отчени и хората
zhetvariat_13_yovkov_0080|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0080.wav|той спря въздъхне и си почина малко
zhetvariat_13_yovkov_0081|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0081.wav|срамотно и грешно живях аз отче продължи той не крия грешно ама и теглих много теглих
zhetvariat_13_yovkov_0083|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0083.wav|гласът на дядо нетко трепна поп стефан слушаше за мислен и загледан в иконата
zhetvariat_13_yovkov_0084|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0084.wav|деленето го продължи
zhetvariat_13_yovkov_0085|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0085.wav|колко време си е минало тъй не зная не зная и какво ставаше с мене буден ли бях или бях задремал изведнъж някаква светлина изпълни цялата стая бледа и мътна като бяла мъгла
zhetvariat_13_yovkov_0086|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0086.wav|нищо не виждах в нея от първен но ето след та светлина се появи той и досушно тъй както го виждаш сега и нивите бяхат тъй около него
zhetvariat_13_yovkov_0087|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0087.wav|и кротък и благ беше и тъй милостив тъй милостив
zhetvariat_13_yovkov_0088|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0088.wav|утешителю из векъх господи исусе христе
zhetvariat_13_yovkov_0089|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0089.wav|огасна светлината и той се изгуби
zhetvariat_13_yovkov_0090|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0090.wav|станах разведеляваше се сложих дъската и почнах да работя всичко вървеше спорно и леко ръката ми повтаряше туй щото очите ми бяха видели
zhetvariat_13_yovkov_0091|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0091.wav|дядо не е токо млъкна дишаше тежко очите му горяха
zhetvariat_13_yovkov_0092|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0092.wav|и вече не го видях попита поп стефан не не го видях вече божа работа божа работа вярваш ли ми отче вярвам ти как да не ти вярвам много си отслабнал трябва да си починеш вече едно нещо ще ти попитам отче какво попита поп стефан
zhetvariat_13_yovkov_0093|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0093.wav|виждаш как съм направил иконата той върви между нивите не тъй го пишат нашите майстори не тъй и ферминията
zhetvariat_13_yovkov_0094|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0094.wav|не е ли противното и написанието
zhetvariat_13_yovkov_0095|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0095.wav|нали те сега видял хазапап стефан
zhetvariat_13_yovkov_0096|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0096.wav|той го видях отче той сам те е научил тогаз как да постъпиш какво противно и забранено може да има тук
zhetvariat_13_yovkov_0097|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0097.wav|все пак изглеждаше че тази мисъл за първи път идваше в ума на поп стефана и го затрудняваше той помълча малко изведнъж като че най после добре беше си припомнял нещо каза
zhetvariat_13_yovkov_0098|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0098.wav|не нищо противно не може да има тук на вярата той сам често е говорил за той не обичаше ли да уподобява в притчите си човешкия живот на нива добрите хора на житни класове лошите на плебели не наричаше ли последния час жетва и ангелите жетвари
zhetvariat_13_yovkov_0099|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0099.wav|той говореше за туй що беше около него щото виждаше апак и унес що го слушаха бяха прости и бедни хора рибари овчари и земледелци като нас
zhetvariat_13_yovkov_0100|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0100.wav|поп стефан стана и тръгна към вратата почакай каза той аз ей сега ще додах след малко той се завърна в ръцете си носеше малко евангелие подвързано с кадифе и обковано с сребро
zhetvariat_13_yovkov_0101|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0101.wav|поп стефан отиде до прозореца тури очелата си и отвори евангелието ето тук какво е писано каза той и зачете
zhetvariat_13_yovkov_0102|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0102.wav|и в една събота като минаваше през сиятбите начинаха учениците му да късят класовете като вървяха из пътя
zhetvariat_13_yovkov_0103|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0103.wav|а тук пък е казано тога среща научениците си жетвата е много а работниците малко
zhetvariat_13_yovkov_0104|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0104.wav|поп стефано бърда няколко страници намери това което търсеше и като погледна на дочелата си към дяда нетка каза но слушай виж колко хубаво е тук
zhetvariat_13_yovkov_0105|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0105.wav|ето казвам ви подигнете очите си и вижте че нивята са бели зажетва
zhetvariat_13_yovkov_0106|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0106.wav|това той прочет е бавно тържествено и напевно както би го прочел в черква
zhetvariat_13_yovkov_0107|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0107.wav|после затворя евангелието и с неочелата си
zhetvariat_13_yovkov_0108|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0108.wav|тои са причи каза той и под тях друго се разбира но казах той говореше за тои що виждаше и що обичаше живееше между тез що се трудеха и страдаха тях познаваше той хубаво хубаво си направил иконата нетко хубаво е тъй и тъй трябва да бъде
zhetvariat_13_yovkov_0109|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0109.wav|и аз тъй ще река отче нисичко проговор иде до нетко сеза гледан в иконата
zhetvariat_13_yovkov_0110|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0110.wav|и двамата замълчаха отвън се зачуха весели провиквания и звукове на гайда
zhetvariat_13_yovkov_0111|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0111.wav|дядо нетко се обърне и се вслуша очуден
zhetvariat_13_yovkov_0112|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0112.wav|вършачката докараха каза пъп стефан гледайки и аз преди малко радват се много нашите селени оставиха и овълчана там е хорото сега
zhetvariat_13_yovkov_0113|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0113.wav|а вълчан дали си я душил вълчан ли защо ти е трябва да си я душил
zhetvariat_13_yovkov_0114|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0114.wav|той е донесъл венеца тугас радостно каза дядо нетко
zhetvariat_13_yovkov_0115|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0115.wav|поп стефан не го разбра
zhetvariat_13_yovkov_0116|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0116.wav|венец за новата икона повтори дядо нетко златен венец за исуса вълчан дохожда с поп доча гледаха иконата взеха мярка
zhetvariat_13_yovkov_0117|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0117.wav|и венец ще има значи очуди се поп стефан златен хубаво много хубаво ще бъде аз ще попреказвам тога с вълчана
zhetvariat_13_yovkov_0118|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0118.wav|стъмняваше се вече когато поп стефан си отиваше към къщи
zhetvariat_13_yovkov_0119|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0119.wav|той вървеше бавно и тъй разсеяно гледаше пред себе си че не забелязваше тия които го срещаха и поздравляваха той беше изненадан и развълнуван очудваше го не толкова с промяната станала с иконописеца не и това което му беше разказал очудваше го с самата икона тъй както беше я написал дядо нетко
zhetvariat_13_yovkov_0120|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0120.wav|озрелите ни ви сред тях исус добър и благославещ
zhetvariat_13_yovkov_0121|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0121.wav|той образ продължаваше да вижда пред себе си поп стефан и още повече се вълнуваше
zhetvariat_13_yovkov_0122|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0122.wav|първият неделен ден новата икона беше поставена в черква от дясно на царските двери златният венец блещеше като слънце над озрелите ниви из който вървеше исус имаше много богомолци молци насамо запитаха защо новата икона не беше изписана по стария и неизменен образец тъй добре познат на всички
zhetvariat_13_yovkov_0123|Euthymius/reaper_0806_librivox/wavs/zhetvariat_13_yovkov_0123.wav|благоговейно и с нескривано вълнение мъже и жени струваха дълбоки метани кръстеха се и дигаха очи към той чуден образ който извираше из глубините на собствените им души
